timestamp,program,ip_src,ip_dest,port_src,port_dest,protocol,payload_size,packet_count
1681241085.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,114,1
1681241085.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241085.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,172,1
1681241085.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,784,1
1681241085.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241085.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241085.0,code,10.3.141.250,10.3.141.1,50298,53,UDP,156,2
1681241085.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241085.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241085.0,Unknown,10.3.141.1,10.3.141.250,53,50298,UDP,670,2
1681241085.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241085.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241085.0,code,10.3.141.250,52.182.143.208,49054,443,TCP,697,4
1681241085.0,code,52.182.143.208,10.3.141.250,443,49054,TCP,3052,3
1681241085.0,Unknown,10.3.141.250,52.182.143.208,49054,443,TCP,4389,7
1681241085.0,Unknown,52.182.143.208,10.3.141.250,443,49054,TCP,2349,6
1681241085.0,chrome,10.3.141.250,74.125.133.188,60026,5228,TCP,52,1
1681241085.0,chrome,74.125.133.188,10.3.141.250,5228,60026,TCP,52,1
1681241090.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241090.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241090.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241090.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241090.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241090.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241090.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,172,1
1681241090.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,775,1
1681241090.0,chrome,10.3.141.250,79.134.129.205,54587,443,UDP,1250,4
1681241090.0,chrome,79.134.129.205,10.3.141.250,443,54587,UDP,29599,25
1681241090.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241090.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241090.0,Unknown,10.3.141.250,10.3.141.1,33209,53,UDP,156,2
1681241090.0,Unknown,10.3.141.1,10.3.141.250,53,33209,UDP,392,2
1681241090.0,Unknown,10.3.141.250,52.182.143.208,44542,443,TCP,5086,11
1681241090.0,Unknown,52.182.143.208,10.3.141.250,443,44542,TCP,5361,8
1681241090.0,chrome,52.205.85.131,10.3.141.250,443,57178,TCP,233,3
1681241090.0,chrome,10.3.141.250,52.205.85.131,57178,443,TCP,52,1
1681241090.0,Unknown,52.205.85.131,10.3.141.250,443,57164,TCP,233,3
1681241090.0,Unknown,10.3.141.250,52.205.85.131,57164,443,TCP,104,2
1681241090.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,158,2
1681241090.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,137,2
1681241090.0,chrome,10.3.141.250,142.250.181.238,44660,443,UDP,1379,2
1681241095.0,chrome,142.250.181.238,10.3.141.250,443,44660,UDP,1172,9
1681241095.0,chrome,10.3.141.250,142.250.181.238,44660,443,UDP,1835,6
1681241095.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,56,1
1681241095.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,65,1
1681241095.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,56,1
1681241095.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,56,1
1681241095.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,65,1
1681241095.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,65,1
1681241095.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241095.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241095.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241095.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,18790,11
1681241095.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,572,11
1681241095.0,Unknown,10.3.141.250,10.3.141.1,53264,53,UDP,156,2
1681241095.0,Unknown,10.3.141.1,10.3.141.250,53,53264,UDP,612,2
1681241095.0,Unknown,10.3.141.250,52.182.143.208,44552,443,TCP,5046,10
1681241095.0,Unknown,52.182.143.208,10.3.141.250,443,44552,TCP,5321,7
1681241095.0,Unknown,10.3.141.204,224.0.0.251,5353,5353,UDP,140,1
1681241100.0,Unknown,10.3.141.204,224.0.0.251,5353,5353,UDP,140,1
1681241100.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,724,3
1681241100.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,255,3
1681241100.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241100.0,Unknown,10.3.141.250,10.3.141.1,49747,5351,UDP,30,1
1681241100.0,Unknown,10.3.141.1,10.3.141.250,49747,5351,ICMP,58,1
1681241100.0,Unknown,10.3.141.250,239.255.255.250,48978,1900,UDP,122,1
1681241100.0,chrome,10.3.141.250,34.237.73.95,57716,443,TCP,402,3
1681241100.0,chrome,34.237.73.95,10.3.141.250,443,57716,TCP,373,2
1681241100.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241100.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,65,1
1681241100.0,code,10.3.141.250,10.3.141.1,59398,53,UDP,156,2
1681241100.0,chrome,10.3.141.250,10.3.141.130,39510,8008,TCP,52,1
1681241100.0,code,10.3.141.1,10.3.141.250,53,59398,UDP,421,1
1681241100.0,Unknown,10.3.141.1,10.3.141.250,53,59398,UDP,243,1
1681241100.0,code,10.3.141.250,20.42.65.90,46016,443,TCP,100,2
1681241100.0,chrome,10.3.141.130,10.3.141.250,8008,39510,TCP,52,1
1681241100.0,code,20.42.65.90,10.3.141.250,443,46016,TCP,52,1
1681241100.0,Unknown,10.3.141.250,20.42.65.90,46016,443,TCP,8447,9
1681241100.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241100.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241100.0,Unknown,20.42.65.90,10.3.141.250,443,46016,TCP,5344,8
1681241100.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241100.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241100.0,Unknown,10.3.141.130,10.3.141.250,59773,48978,UDP,1486,3
1681241100.0,Unknown,10.3.141.130,10.3.141.250,38176,48978,UDP,525,1
1681241100.0,chrome,10.3.141.250,142.250.181.238,44660,443,UDP,971,3
1681241100.0,chrome,142.250.181.238,10.3.141.250,443,44660,UDP,268,4
1681241105.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241105.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241105.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241105.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241105.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241105.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241105.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241105.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241105.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241105.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241105.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241105.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681241105.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681241105.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241105.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241105.0,code,10.3.141.250,10.3.141.1,48813,53,UDP,156,2
1681241105.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,1623,5
1681241105.0,code,10.3.141.1,10.3.141.250,53,48813,UDP,201,1
1681241105.0,Unknown,10.3.141.1,10.3.141.250,53,48813,UDP,185,1
1681241105.0,code,10.3.141.250,20.42.65.90,46018,443,TCP,657,3
1681241105.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241105.0,code,20.42.65.90,10.3.141.250,443,46018,TCP,52,1
1681241105.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241105.0,Unknown,20.42.65.90,10.3.141.250,443,46018,TCP,5264,6
1681241105.0,Unknown,10.3.141.250,20.42.65.90,46018,443,TCP,4389,7
1681241105.0,Unknown,10.3.141.250,10.3.141.130,40000,8008,TCP,455,6
1681241105.0,Unknown,10.3.141.130,10.3.141.250,8008,40000,TCP,1403,4
1681241105.0,Unknown,10.3.141.250,10.3.141.1,52247,53,UDP,120,2
1681241105.0,Unknown,10.3.141.250,10.3.141.130,40002,8008,TCP,455,6
1681241105.0,Unknown,10.3.141.1,10.3.141.250,53,52247,UDP,164,2
1681241105.0,Unknown,10.3.141.130,10.3.141.250,8008,40002,TCP,1403,4
1681241105.0,chrome,10.3.141.250,142.250.186.100,39271,443,UDP,2938,7
1681241105.0,Unknown,10.3.141.250,10.3.141.130,40014,8008,TCP,455,6
1681241105.0,Unknown,10.3.141.130,10.3.141.250,8008,40014,TCP,1403,4
1681241105.0,Unknown,10.3.141.250,10.3.141.130,40028,8008,TCP,455,6
1681241105.0,Unknown,10.3.141.130,10.3.141.250,8008,40028,TCP,1403,4
1681241105.0,zerotier-one,10.3.141.250,10.3.141.130,40030,8008,TCP,696,4
1681241105.0,zerotier-one,10.3.141.130,10.3.141.250,8008,40030,TCP,232,3
1681241105.0,chrome,142.250.186.100,10.3.141.250,443,39271,UDP,2498,5
1681241110.0,chrome,10.3.141.250,185.199.110.133,38034,443,TCP,52,1
1681241110.0,chrome,185.199.110.133,10.3.141.250,443,38034,TCP,52,1
1681241110.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,56,1
1681241110.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,56,1
1681241110.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,56,1
1681241110.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,65,1
1681241110.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,65,1
1681241110.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,65,1
1681241110.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241110.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,352,1
1681241110.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,165,1
1681241110.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,87,1
1681241110.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,104,2
1681241115.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,208,4
1681241115.0,code,10.3.141.250,10.3.141.1,54911,53,UDP,156,2
1681241115.0,code,10.3.141.1,10.3.141.250,53,54911,UDP,185,1
1681241115.0,Unknown,10.3.141.1,10.3.141.250,53,54911,UDP,421,1
1681241115.0,code,10.3.141.250,20.42.65.90,42710,443,TCP,3855,7
1681241115.0,code,20.42.65.90,10.3.141.250,443,42710,TCP,4725,4
1681241115.0,Unknown,10.3.141.250,20.42.65.90,42710,443,TCP,4691,4
1681241115.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241115.0,Unknown,20.42.65.90,10.3.141.250,443,42710,TCP,671,5
1681241115.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241115.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,65,1
1681241115.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,84,1
1681241115.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,84,1
1681241115.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,81,1
1681241120.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241120.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241120.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,52,1
1681241120.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241120.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,52,1
1681241120.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,52,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241120.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241120.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241120.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241120.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,724,3
1681241120.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241120.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,255,3
1681241120.0,chrome,10.3.141.250,176.9.140.164,54978,443,TCP,52,1
1681241120.0,chrome,176.9.140.164,10.3.141.250,443,54978,TCP,52,1
1681241120.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241120.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,52,1
1681241120.0,chrome,10.3.141.250,18.66.122.92,43774,443,TCP,350,4
1681241120.0,chrome,18.66.122.92,10.3.141.250,443,43774,TCP,614,4
1681241120.0,code,10.3.141.250,10.3.141.1,46598,53,UDP,156,2
1681241120.0,code,10.3.141.1,10.3.141.250,53,46598,UDP,421,1
1681241120.0,Unknown,10.3.141.1,10.3.141.250,53,46598,UDP,243,1
1681241120.0,code,10.3.141.250,20.42.65.90,57878,443,TCP,3855,7
1681241120.0,code,20.42.65.90,10.3.141.250,443,57878,TCP,4765,5
1681241120.0,Unknown,10.3.141.250,20.42.65.90,57878,443,TCP,1191,3
1681241120.0,Unknown,20.42.65.90,10.3.141.250,443,57878,TCP,591,3
1681241120.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241120.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241120.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,836,1
1681241120.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,52,1
1681241125.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,56,1
1681241125.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,56,1
1681241125.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,56,1
1681241125.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,65,1
1681241125.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,65,1
1681241125.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,65,1
1681241125.0,code,10.3.141.250,10.3.141.1,51587,53,UDP,78,1
1681241125.0,Unknown,10.3.141.250,10.3.141.1,51587,53,UDP,78,1
1681241125.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,484,6
1681241125.0,Unknown,10.3.141.250,50.7.252.138,58822,9993,UDP,240,2
1681241125.0,Unknown,10.3.141.250,103.195.103.66,58822,9993,UDP,240,2
1681241125.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,114,1
1681241125.0,Unknown,10.3.141.250,104.194.8.134,38138,9993,UDP,240,2
1681241125.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,126,1
1681241125.0,Unknown,10.3.141.1,10.3.141.250,53,51587,UDP,664,2
1681241125.0,Unknown,10.3.141.250,20.42.65.90,57888,443,TCP,5047,10
1681241125.0,Unknown,20.42.65.90,10.3.141.250,443,57888,TCP,5316,7
1681241125.0,Unknown,10.3.141.250,10.3.141.1,38602,53,UDP,156,2
1681241125.0,Unknown,10.3.141.1,10.3.141.250,53,38602,UDP,386,2
1681241125.0,code,10.3.141.250,20.42.65.90,57892,443,TCP,3815,6
1681241125.0,code,20.42.65.90,10.3.141.250,443,57892,TCP,4685,3
1681241125.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,52,1
1681241125.0,Unknown,10.3.141.250,20.42.65.90,57892,443,TCP,1191,3
1681241125.0,Unknown,20.42.65.90,10.3.141.250,443,57892,TCP,591,3
1681241130.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,2358,5
1681241130.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241130.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,339,5
1681241130.0,Unknown,10.3.141.250,10.3.141.1,37534,53,UDP,156,2
1681241130.0,Unknown,10.3.141.1,10.3.141.250,53,37534,UDP,386,2
1681241130.0,Unknown,10.3.141.250,20.42.65.90,36430,443,TCP,8554,12
1681241130.0,Unknown,20.42.65.90,10.3.141.250,443,36430,TCP,5396,9
1681241130.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,381,1
1681241130.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,52,1
1681241130.0,Unknown,10.3.141.250,10.3.141.1,59055,53,UDP,114,2
1681241130.0,Unknown,10.3.141.1,10.3.141.250,53,59055,UDP,510,2
1681241130.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,165,1
1681241130.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,87,1
1681241130.0,Discord,10.3.141.250,162.159.128.233,53676,443,UDP,2969,9
1681241130.0,Discord,162.159.128.233,10.3.141.250,443,53676,UDP,2451,7
1681241130.0,code,10.3.141.250,10.3.141.1,59085,53,UDP,156,2
1681241130.0,Unknown,10.3.141.1,10.3.141.250,53,59085,UDP,606,2
1681241130.0,code,10.3.141.250,20.42.65.90,36438,443,TCP,657,3
1681241130.0,code,20.42.65.90,10.3.141.250,443,36438,TCP,1552,2
1681241130.0,Unknown,10.3.141.250,20.42.65.90,36438,443,TCP,4267,6
1681241130.0,Unknown,20.42.65.90,10.3.141.250,443,36438,TCP,3764,5
1681241135.0,Unknown,10.3.141.250,20.42.65.90,36438,443,TCP,111,2
1681241135.0,Unknown,20.42.65.90,10.3.141.250,443,36438,TCP,40,1
1681241135.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241135.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241135.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241135.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241135.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241135.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241135.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241135.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241135.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241135.0,chrome,10.3.141.250,74.125.133.188,60026,5228,TCP,52,1
1681241135.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241135.0,chrome,74.125.133.188,10.3.141.250,5228,60026,TCP,52,1
1681241135.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,158,2
1681241135.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,149,2
1681241135.0,Unknown,10.3.141.250,10.3.141.1,40072,53,UDP,156,2
1681241135.0,Unknown,10.3.141.1,10.3.141.250,53,40072,UDP,386,2
1681241135.0,code,10.3.141.250,20.42.65.90,36454,443,TCP,657,3
1681241135.0,code,20.42.65.90,10.3.141.250,443,36454,TCP,52,1
1681241135.0,Unknown,20.42.65.90,10.3.141.250,443,36454,TCP,5304,7
1681241135.0,Unknown,10.3.141.250,20.42.65.90,36454,443,TCP,4429,8
1681241135.0,chrome,10.3.141.250,52.205.85.131,57178,443,TCP,52,1
1681241135.0,chrome,52.205.85.131,10.3.141.250,443,57178,TCP,52,1
1681241135.0,Unknown,10.3.141.250,10.3.141.1,60183,53,UDP,122,2
1681241135.0,Unknown,10.3.141.1,10.3.141.250,53,60183,UDP,354,1
1681241135.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,84,1
1681241140.0,Unknown,10.3.141.1,10.3.141.250,53,60183,UDP,455,1
1681241140.0,chrome,10.3.141.250,172.217.18.110,42717,443,UDP,6101,15
1681241140.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241140.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,52,1
1681241140.0,chrome,172.217.18.110,10.3.141.250,443,42717,UDP,3284,15
1681241140.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,317,4
1681241140.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,787,3
1681241140.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,317,4
1681241140.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,317,4
1681241140.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,686,5
1681241140.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,560,4
1681241140.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,560,4
1681241140.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,160,2
1681241140.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241140.0,Unknown,10.3.141.250,10.3.141.130,40030,8008,TCP,52,1
1681241140.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241140.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241140.0,Unknown,10.3.141.250,10.3.141.1,49558,53,UDP,156,2
1681241140.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681241140.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681241140.0,Unknown,10.3.141.1,10.3.141.250,53,49558,UDP,664,2
1681241140.0,Unknown,10.3.141.250,20.42.65.90,56888,443,TCP,5046,10
1681241140.0,Unknown,20.42.65.90,10.3.141.250,443,56888,TCP,5316,7
1681241145.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,448,2
1681241145.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,95,1
1681241145.0,Discord,162.159.130.234,10.3.141.250,443,50926,TCP,246,1
1681241145.0,Discord,10.3.141.250,162.159.130.234,50926,443,TCP,52,1
1681241145.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,946,6
1681241145.0,Unknown,10.3.141.250,10.3.141.1,39811,53,UDP,156,2
1681241145.0,Unknown,10.3.141.1,10.3.141.250,53,39811,UDP,386,2
1681241145.0,code,10.3.141.250,20.42.65.90,56896,443,TCP,697,4
1681241145.0,code,20.42.65.90,10.3.141.250,443,56896,TCP,1552,2
1681241145.0,Unknown,20.42.65.90,10.3.141.250,443,56896,TCP,3804,6
1681241145.0,Unknown,10.3.141.250,20.42.65.90,56896,443,TCP,11392,9
1681241145.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,56,1
1681241145.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,416,2
1681241145.0,chrome,10.3.141.250,34.237.73.95,57716,443,TCP,402,3
1681241145.0,chrome,34.237.73.95,10.3.141.250,443,57716,TCP,371,2
1681241145.0,Unknown,10.3.141.250,239.255.255.250,45366,1900,UDP,200,1
1681241145.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,351,1
1681241145.0,chrome,10.3.141.250,10.3.141.130,39510,8008,TCP,52,1
1681241150.0,Unknown,10.3.141.250,239.255.255.250,45366,1900,UDP,600,3
1681241150.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,2350,10
1681241150.0,Unknown,10.3.141.250,35.208.178.49,9993,21013,UDP,1225,4
1681241150.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,1053,3
1681241150.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241150.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241150.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241150.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241150.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241150.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241150.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241150.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241150.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241150.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241150.0,chrome,10.3.141.250,157.240.251.6,32828,443,TCP,136,2
1681241150.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,136,2
1681241150.0,chrome,157.240.251.6,10.3.141.250,443,32828,TCP,80,1
1681241150.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,80,1
1681241150.0,Unknown,35.208.178.49,10.3.141.250,21013,9993,UDP,784,1
1681241150.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,1731,6
1681241150.0,Unknown,10.3.141.250,10.3.141.1,38857,53,UDP,156,2
1681241150.0,Unknown,10.3.141.1,10.3.141.250,53,38857,UDP,606,2
1681241150.0,code,10.3.141.250,20.42.65.90,58834,443,TCP,60,1
1681241150.0,code,20.42.65.90,10.3.141.250,443,58834,TCP,52,1
1681241150.0,Unknown,10.3.141.250,20.42.65.90,58834,443,TCP,12029,12
1681241150.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241150.0,Unknown,20.42.65.90,10.3.141.250,443,58834,TCP,5424,10
1681241150.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
